"Date, Time","Temperature","pH"
2021-06-14 08:00:00,13.197634985594,6.93887745459892
2021-06-14 08:15:00,12.7301501099189,6.93410401761761
2021-06-14 08:30:00,12.508531081808,6.94262018701064
2021-06-14 08:45:00,12.4833963844789,6.94531289490675
2021-06-14 09:00:00,12.6369081590065,6.95411272950061
2021-06-14 09:15:00,12.9273111540037,6.96256532587217
2021-06-14 09:30:00,13.3282793101206,6.9795375485479
2021-06-14 09:45:00,13.721300510691,6.98263055822578
2021-06-14 10:00:00,14.0878680937943,6.99331937194307
2021-06-14 10:15:00,14.4748568193905,6.99915112829191
2021-06-14 10:30:00,14.7750580394805,6.98716110917312
2021-06-14 10:45:00,15.0676050828641,7.01671533607949
2021-06-14 11:00:00,15.3185633769064,7.03527306642948
2021-06-14 11:15:00,15.5640595700415,7.04738623980033
2021-06-14 11:30:00,15.8787064015284,7.08500906392996
2021-06-14 11:45:00,16.3167152703963,7.10478447767045
2021-06-14 12:00:00,16.4859776247064,7.02236082783062
2021-06-14 12:15:00,16.7856172421435,7.08518731139888
2021-06-14 12:30:00,15.6968312901364,7.15228355354729
2021-06-14 12:45:00,14.1284772516805,7.18314579413542
2021-06-14 13:00:00,13.0930898630248,7.22293871404016
2021-06-14 13:15:00,12.4009396274503,7.22824342126574
2021-06-14 13:30:00,11.8447075152798,7.22361142658546
2021-06-14 13:45:00,11.5039199609059,7.22264232123575
2021-06-14 14:00:00,11.2961737349163,7.21813124900283
2021-06-14 14:15:00,11.23186777315,7.2226928049954
2021-06-14 14:30:00,11.2070690592485,7.22805350575174
2021-06-14 14:45:00,11.1343802008359,7.22482592462188
2021-06-14 15:00:00,11.1740526440931,7.23453570113173
2021-06-14 15:15:00,11.223838857991,7.2510449809153
2021-06-14 15:30:00,11.3144036415732,7.26585500859967
2021-06-14 15:45:00,11.3546678969427,7.27804246026971
2021-06-14 16:00:00,11.3774136539373,7.28609264272411
2021-06-14 16:15:00,11.3972033235992,7.28485458492628
2021-06-14 16:30:00,11.4110564005929,7.28722800837942
2021-06-14 16:45:00,11.479431030821,7.29450739361493
2021-06-14 17:00:00,11.4844652503647,7.2927914333272
2021-06-14 17:15:00,11.4976222374106,7.29117134986239
2021-06-14 17:30:00,11.5316607781497,7.29079948466375
2021-06-14 17:45:00,11.5316351359176,7.28825641509206
2021-06-14 18:00:00,11.573646126235,7.29386965162181
2021-06-14 18:15:00,11.5774722519859,7.29291928698908
2021-06-14 18:30:00,11.5561011645725,7.28564618233573
2021-06-14 18:45:00,11.5480329317673,7.28075634399051
2021-06-14 19:00:00,11.5396854058366,7.28119664472618
2021-06-14 19:15:00,11.5262399647434,7.27758153171686
2021-06-14 19:30:00,11.507378531834,7.27660164736478
2021-06-14 19:45:00,11.4655142382846,7.27465169610995
2021-06-14 20:00:00,11.4260858301748,7.26493996394165
2021-06-14 20:15:00,11.3793617214286,7.26278056523968
2021-06-14 20:30:00,11.3244048385629,7.26136007307159
2021-06-14 20:45:00,11.2807661515761,7.26031811659535
2021-06-14 21:00:00,11.2173887016237,7.25233432712178
2021-06-14 21:15:00,11.1327698998208,7.24380469446923
2021-06-14 21:30:00,11.0284483426043,7.23131057025365
2021-06-14 21:45:00,10.9370192763525,7.22470891884177
2021-06-14 22:00:00,10.8437253011725,7.21535990145628
2021-06-14 22:15:00,10.7256189745347,7.20536320291828
2021-06-14 22:30:00,10.6583790764302,7.20161578782267
2021-06-14 22:45:00,10.6145964591219,7.19805655935134
2021-06-14 23:00:00,10.5421182706083,7.17754521341804
2021-06-14 23:15:00,10.4873056237019,7.17884319969445
2021-06-14 23:30:00,10.4364430836127,7.17404849844112
2021-06-14 23:45:00,10.4492373973701,7.18903657933766
2021-06-15 00:00:00,10.4098068483698,7.17860595996982
2021-06-15 00:15:00,10.3825758286011,7.15925656374784
2021-06-15 00:30:00,10.4126218956847,7.17564467226876
2021-06-15 00:45:00,10.4651217182121,7.18500041594489
2021-06-15 01:00:00,10.4951252221839,7.18460150886126
2021-06-15 01:15:00,10.5100655001526,7.18409304762877
2021-06-15 01:30:00,10.5086012036256,7.18724003834426
2021-06-15 01:45:00,10.4722092654816,7.19220033639113
2021-06-15 02:00:00,10.4776915651302,7.18500734150635
2021-06-15 02:15:00,10.4641907981951,7.19089289561187
2021-06-15 02:30:00,10.4536714658972,7.18369593445231
2021-06-15 02:45:00,10.4427630996901,7.18637941789877
2021-06-15 03:00:00,10.4466644724253,7.18749363910952
2021-06-15 03:15:00,10.4362653701459,7.18536229339217
2021-06-15 03:30:00,10.431848702115,7.18785607448121
2021-06-15 03:45:00,10.4279898048611,7.18226072310482
2021-06-15 04:00:00,10.4421362384301,7.18261662043408
2021-06-15 04:15:00,10.4688764372953,7.17935642050659
2021-06-15 04:30:00,10.4908206829189,7.16953271559818
2021-06-15 04:45:00,10.5058498105343,7.16101765695548
2021-06-15 05:00:00,10.5169788705653,7.14581423322582
2021-06-15 05:15:00,10.5175266943426,7.13458942743053
2021-06-15 05:30:00,10.5202687572461,7.12369712787173
2021-06-15 05:45:00,10.5218198812801,7.12173497885276
2021-06-15 06:00:00,10.5206938359529,7.12229933463753
2021-06-15 06:15:00,10.5174429426816,7.12556882232239
2021-06-15 06:30:00,10.5114336415405,7.13446137135968
2021-06-15 06:45:00,10.5055688318042,7.14497432794844
2021-06-15 07:00:00,10.5007196278638,7.14782934878432
2021-06-15 07:15:00,10.5015220449355,7.14547556097184
2021-06-15 07:30:00,10.5207942623874,7.13258042508649
2021-06-15 07:45:00,10.5655968081206,7.0945525550012
2021-06-15 08:00:00,10.6713904527066,7.07148733548825
2021-06-15 08:15:00,10.8345370899027,7.0627145713793
2021-06-15 08:30:00,11.2370351865222,7.07922249423063
2021-06-15 08:45:00,11.5468019968719,7.04167930615629
2021-06-15 09:00:00,11.8760848011543,7.03152819333803
2021-06-15 09:15:00,12.2202224641848,7.034617408068
2021-06-15 09:30:00,12.6121839131623,7.04535873533688
2021-06-15 09:45:00,13.059639445672,7.04888196336504
2021-06-15 10:00:00,13.5176306991851,7.04786104043669
2021-06-15 10:15:00,13.9415776951041,7.05009061648689
2021-06-15 10:30:00,14.3808419265858,7.05065342994647
2021-06-15 10:45:00,14.8715760331086,7.05260245265952
2021-06-15 11:00:00,15.3561491056603,7.05957414397792
2021-06-15 11:15:00,15.79628060865,7.05792961841624
2021-06-15 11:30:00,16.2104599885164,7.06160204110892
2021-06-15 11:45:00,16.6144106910726,7.07658795856617
2021-06-15 12:00:00,16.9660066636777,7.08656613442905
2021-06-15 12:15:00,17.2985420747235,7.11194909547159
2021-06-15 12:30:00,17.4144371009882,7.13804237693672
2021-06-15 12:45:00,16.6147580151835,7.18865499063438
2021-06-15 13:00:00,15.129903982385,7.25422450126005
2021-06-15 13:15:00,13.9620673333216,7.29092161427464
2021-06-15 13:30:00,13.3193108850289,7.31289365387154
2021-06-15 13:45:00,12.852040264965,7.32579955181106
2021-06-15 14:00:00,12.6017811056181,7.32506676936172
2021-06-15 14:15:00,12.5091937675867,7.33319803548352
2021-06-15 14:30:00,12.4331404222383,7.33465127116259
2021-06-15 14:45:00,12.3673160140326,7.33366264345098
2021-06-15 15:00:00,12.3602162554664,7.3313055914028
2021-06-15 15:15:00,12.3124090439431,7.33538312776748
2021-06-15 15:30:00,12.3166858604599,7.33846408949012
2021-06-15 15:45:00,12.3064657805746,7.33519010242063
2021-06-15 16:00:00,12.3378738991244,7.33562217726015
2021-06-15 16:15:00,12.2901922630333,7.33176497295829
2021-06-15 16:30:00,12.1946034630356,7.32378180200697
2021-06-15 16:45:00,12.1727639061049,7.31757510547431
2021-06-15 17:00:00,12.1622580312648,7.31809881787208
2021-06-15 17:15:00,12.1627652724616,7.32003500891978
2021-06-15 17:30:00,12.1245161134435,7.31271087432767
2021-06-15 17:45:00,12.1041478478352,7.31285620530509
2021-06-15 18:00:00,12.0451962071617,7.30581706456228
2021-06-15 18:15:00,12.0451423986112,7.30958365011088
2021-06-15 18:30:00,12.076534801415,7.31275891257338
2021-06-15 18:45:00,12.0778574367657,7.31043649402698
2021-06-15 19:00:00,12.1022130592527,7.31178928079833
2021-06-15 19:15:00,12.1257161785067,7.30867016057821
2021-06-15 19:30:00,12.1506051377561,7.30738760152963
2021-06-15 19:45:00,12.1525693593034,7.30010253736686
2021-06-15 20:00:00,12.1340701525558,7.29192628454281
2021-06-15 20:15:00,12.1112391218198,7.28293359547964
2021-06-15 20:30:00,12.0817194483521,7.27364377158185
2021-06-15 20:45:00,12.065793871062,7.26843455654492
2021-06-15 21:00:00,12.0243919478868,7.26254893711086
2021-06-15 21:15:00,11.9974204150388,7.25774245050564
2021-06-15 21:30:00,11.97353284349,7.25530161609133
2021-06-15 21:45:00,11.9427707740135,7.25136303185708
2021-06-15 22:00:00,11.9080551258822,7.2500514126742
2021-06-15 22:15:00,11.8692045738132,7.24544191503785
2021-06-15 22:30:00,11.854342381786,7.24743207559676
2021-06-15 22:45:00,11.7968012577321,7.24256648175965
2021-06-15 23:00:00,11.7441205396091,7.23608062895601
2021-06-15 23:15:00,11.7025209281326,7.23749690422344
2021-06-15 23:30:00,11.6609447024087,7.23674749870015
2021-06-15 23:45:00,11.5916604621715,7.22413013297073
2021-06-16 00:00:00,11.5618287004011,7.22439900608297
2021-06-16 00:15:00,11.51220658549,7.22015820310176
2021-06-16 00:30:00,11.4594252758807,7.21439240519369
2021-06-16 00:45:00,11.3693953442557,7.20696912617944
2021-06-16 01:00:00,11.3518442147812,7.20975150529565
2021-06-16 01:15:00,11.2430745426933,7.19915325536769
2021-06-16 01:30:00,11.0871203608394,7.18699962462664
2021-06-16 01:45:00,11.0454205020942,7.18869648681136
2021-06-16 02:00:00,10.9391016728557,7.17522787490887
2021-06-16 02:15:00,10.8744700858216,7.17775617438486
2021-06-16 02:30:00,10.8301618400646,7.18209279071225
2021-06-16 02:45:00,10.7605160771887,7.17713167252958
2021-06-16 03:00:00,10.7067718008556,7.1746529503243
2021-06-16 03:15:00,10.6472328794323,7.16965923686285
2021-06-16 03:30:00,10.6149618360477,7.17006094019867
2021-06-16 03:45:00,10.5893457153655,7.17153071567255
2021-06-16 04:00:00,10.55213097439,7.17331961644456
2021-06-16 04:15:00,10.5109587584952,7.16943837584588
2021-06-16 04:30:00,10.4934181609406,7.17226088921652
2021-06-16 04:45:00,10.4726000865256,7.17084160972234
2021-06-16 05:00:00,10.4451131592631,7.16474042977716
2021-06-16 05:15:00,10.4414451553487,7.16846580079965
2021-06-16 05:30:00,10.4297533146755,7.16533217375061
2021-06-16 05:45:00,10.4103858159634,7.16153840316614
2021-06-16 06:00:00,10.391359625177,7.15489300619987
2021-06-16 06:15:00,10.3810650479866,7.15246740044635
2021-06-16 06:30:00,10.3791763415085,7.1482416918334
2021-06-16 06:45:00,10.3814943896465,7.14328578531572
2021-06-16 07:00:00,10.3885034333999,7.14574216624037
2021-06-16 07:15:00,10.4024618210762,7.15205097126619
2021-06-16 07:30:00,10.4288914865222,7.15516223973014
2021-06-16 07:45:00,10.4789655060883,7.15282742875895
2021-06-16 08:00:00,10.5600314513771,7.16655250349523
2021-06-16 08:15:00,10.6665639741499,7.16394226353325
2021-06-16 08:30:00,10.8116814804098,7.1575904726119
2021-06-16 08:45:00,11.0095786021612,7.16106357816719
2021-06-16 09:00:00,11.2684831392552,7.1425529359156
2021-06-16 09:15:00,11.573091175159,7.18723288368852
2021-06-16 09:30:00,11.9388866208619,7.2029971776672
2021-06-16 09:45:00,12.3501857266004,7.12568817019
2021-06-16 10:00:00,12.7388661549708,7.10906991292798
2021-06-16 10:15:00,13.1663683843284,7.11480542367706
2021-06-16 10:30:00,13.6657809944421,7.13715985925702
